"","Clade","numberTipsClade","numberTipsTrimmed","sackin","colless","Variance","I2","B1","B2","avgLadder","ILnumber","pitchforks","maxHeight","MaxWidth","DelW","Stairs1","Stairs2","Cherries","BS","descinm","getstattest","skewness","kurtosis","MeanPairwiseDist","MaxPairwiseDist","diameter","WienerIndex","betweenness","closeness","eigenvector","MeadianEp","MaxEp","MeanEp","allTrimmedSizes_3.4","Labels"
"41",14005,27,27,1.34715062810913,0.677139204605117,0.00186968875290554,12.4373015873016,13.6123015873016,12.6196671105545,0.08,0.36,0.333333333333333,0.384615384615385,10,4,0.576923076923077,0.614484340445879,9,32.3677713558683,-1.95323645967565,2.92154191777112,1.32828197335187,3.57087718162586,0.0240450006576846,0.145205205479452,15,9602,805,0.00423728813559322,0.333288464242915,0.929101177729659,0.929101177729659,0.929101177729659,27,1
"42",14041,9,9,1.44444444444444,0.703703703703704,0.00862776038898688,3.6,4.28333333333333,4.24234587073386,0.285714285714286,0.428571428571429,0,0.75,4,2,0.5,0.614732142857143,3,10.4838243260681,1.24055627346185,1.35843870388595,0.411427725966424,1.68611006681474,0.0483677862337223,0.263012328767123,7,494,75,0.0256410256410256,0.429291503614471,0.926450349122508,0.926450349122508,0.919356524415356,9,1
"43",14051,8,8,1.10485434560398,0.132582521472478,0.133895715304592,2,4.33333333333333,3.70070835838557,0.333333333333333,0.333333333333333,0.375,0.571428571428571,6,2,0.285714285714286,0.833333333333333,3,8.25680589140066,1.18468359234595,0.763141944905827,0.676258059077438,1.70488189430184,0.169563296232877,0.917808219178082,7,382,57,0.0277777777777778,0.433605795944754,0.918942134528948,0.918942134528948,0.918942134528948,8,1
"44",14071,16,10,1.54951605348251,0.91706052144883,0.0471266340568587,6.66666666666667,3.59285714285714,5.04317842024938,0.375,0.75,0.3,0.888888888888889,4,2,0.777777777777778,0.428086419753086,2,9.06255784363761,1.92780414177309,2.72981585934716,2.09773426406815,5.65215887171347,0.108054780821918,0.572602739726028,9,702,89,0.0196078431372549,0.408246977824554,0.888546388457073,0.920088729390291,0.877883278679949,16,1.6
"45",14075,9,8,1.37001938854894,0.662912607362388,0.0389325255341394,4.6,3.28333333333333,4.04576393369227,0.5,0.666666666666667,0.375,0.857142857142857,4,2,0.714285714285714,0.518027210884354,2,7.31552720649579,1.72582983833265,0.763141944905827,0.976980934709569,2.24628836404346,0.100941780821918,0.468493150684931,7,370,55,0.0294117647058824,0.439793210303564,0.817173873112094,0.86066186850922,0.82132863158439,9,1.125
"46",14141,91,88,1.17987214619525,0.726820623939581,0.0147718637678431,45.3225120888876,42.6438153206106,44.5730045598372,0.0465116279069767,0.395348837209302,0.443181818181818,0.28735632183908,18,4,0.632183908045977,0.579614768631238,27,82.351106996837,-6.97795031416942,14.7579617396512,1.79266720101796,5.7433736090551,0.0679540035307936,0.556162739726028,32,192412,8679,0.000698812019566737,0.290915758690016,0.932735721410354,0.932735721410354,0.930110140384296,91,1.03409090909091
"47",14239,30,8,1.54679608384557,0.928077650307344,0.0215842541888802,6,2.45,4.0839105272786,1,1,0.375,1,2,1,0.857142857142857,0.370408163265306,1,7.22117411468745,2.38289392506364,2.63752566923593,1.78885438199983,4.2,0.0699915154109589,0.421918356164384,8,378,55,0.0285714285714286,0.436770287997721,0.82442811416549,0.82442811416549,0.818191240380547,30,3.75
"48",14240,29,15,1.49755356053353,0.843449706507393,0.0640706353701476,9.78787878787879,6.05119047619048,7.54474939590375,0.179487179487179,0.692307692307692,0.6,0.642857142857143,6,2,0.785714285714286,0.48103305424734,3,13.3971276630068,1.76543548079417,4.14315103220437,1.11190316450514,3.18488929915572,0.134989313850837,0.657533424657534,11,2070,241,0.0106382978723404,0.388042391245444,0.82442811416549,0.82442811416549,0.821101781480187,29,1.93333333333333
"49",14243,23,22,1.31796806474377,0.639602149066831,0.00804797974826416,11.4525737420474,10.5928571428571,11.472973417787,0.116666666666667,0.5,0.409090909090909,0.380952380952381,10,4,0.666666666666667,0.59016439909297,6,18.2119665655097,0.15379587637924,3.91161988731173,0.929292576040724,2.55608681439486,0.0463037111966489,0.342466438356165,12,5488,579,0.00636942675159236,0.386009946449028,0.826616381104766,0.826616381104766,0.826616381104766,23,1.04545454545455
"50",14268,9,9,1.48148148148148,0.814814814814815,0.0197109970300421,5.6,3.45,4.17536183356309,0.357142857142857,0.714285714285714,0.333333333333333,0.875,4,2,0.75,0.46889880952381,2,10.7423306562772,1.78473232436115,1.35843870388595,1.5396214069467,3.99120503244053,0.0742093827160493,0.468492465753425,8,512,75,0.024390243902439,0.438987916780447,0.883091330656331,0.883091330656331,0.883091330656331,9,1
"51",14314,115,115,1.01359218286991,0.590316087303433,0.0152877212892263,69.9035978939629,52.0334650428691,57.397610959599,0.0273531777956557,0.486725663716814,0.573913043478261,0.175438596491228,22,8,0.719298245614035,0.521762370482485,30,113.123401670503,-9.96076833774872,18.6908273148429,1.67173089062109,4.87724203963065,0.0676738120226843,0.575341369863014,33,371140,16815,0.000512032770097286,0.267856643613078,0.927919010659156,0.927919010659156,0.926988821962879,115,1
"52",14431,46,40,1.42697779415098,0.91310767437362,0.00536190489451022,20.1268632772871,20.7515623265623,21.0439960959614,0.0614035087719298,0.315789473684211,0.45,0.384615384615385,10,4,0.615384615384615,0.579890811546355,14,31.3238158845542,-1.85641954811346,7.71890120843247,1.74074657124367,4.20737104247551,0.0396937657791096,0.298630136986301,19,26230,1889,0.00236406619385343,0.327745543791546,0.928245440559384,0.928245440559384,0.923506582095824,46,1.15
"53",14493,28,17,1.29827893401802,0.584938860381744,0.013309709100686,10.0714285714286,7.37619047619048,8.92043378687131,0.233333333333333,0.6,0.529411764705882,0.5,8,2,0.75,0.538975694444444,4,13.342457752183,0.55455829038148,3.36463289801626,1.87617519470003,5.0589555857639,0.0610134464615822,0.358904931506849,13,2982,311,0.00833333333333333,0.4061216202601,0.925054924617394,0.925054924617394,0.925054924617394,28,1.64705882352941
"54",14511,10,10,1.58113883008419,0.948683298050514,0.0259497508392235,6.6,3.59285714285714,5.07749284543974,0.375,0.75,0.3,0.888888888888889,4,2,0.777777777777778,0.429144620811287,2,9.12429286730278,1.88329261298876,2.72981585934716,2.26778683805536,6.14285714285714,0.0816986301369863,0.528767123287671,9,692,99,0.0204081632653061,0.441123882239588,0.925054924617394,0.925054924617394,0.925054924617394,10,1
"55",14522,14,14,1.48902691922636,0.801783725737273,0.0121825254557955,7.38333333333333,6.42619047619048,6.85720056418907,0.166666666666667,0.5,0.428571428571429,0.615384615384615,6,2,0.692307692307692,0.555917159763314,4,14.6648954545056,1.02107095983074,2.14184835002149,2.76013354577955,9.05463711572347,0.0553955828906905,0.476712328767123,9,1644,221,0.012987012987013,0.415397859398985,0.928536894382803,0.928536894382803,0.928536894382803,14,1
"56",14544,8,8,1.14904851942814,0.265165042944955,0.042559251536036,4,3.66666666666667,3.89036788429586,0.333333333333333,0.666666666666667,0.75,0.571428571428571,4,2,0.571428571428571,0.666666666666667,2,8.27055740689135,1.21161283566824,0.763141944905827,0.878814112724837,2.26320183971203,0.100256476883562,0.457532328767123,8,396,53,0.0263157894736842,0.392212163413345,0.924241422388646,0.924241422388646,0.924241422388646,8,1
"57",14552,41,25,1.112,0.392,0.0236371962604858,13.1268115942029,11.9595238095238,12.8191096540629,0.0978260869565217,0.478260869565217,0.48,0.333333333333333,10,2,0.708333333333333,0.598778998778999,7,21.8987333912758,0.0048968346391616,4.10102457178199,1.14867746507309,3.02565364172148,0.0773784186739726,0.490410410958904,15,8318,689,0.00436681222707424,0.355863196927112,0.923365809786906,0.923365809786906,0.916542624361842,41,1.64
"58",14553,40,39,1.10857952634291,0.517337112293358,0.0245340286602384,20.7690008190008,18.6912698412698,20.2278415754044,0.0743243243243243,0.405405405405405,0.384615384615385,0.263157894736842,12,2,0.684210526315789,0.560746563378142,12,32.1574880011643,-2.10662039418306,6.16032902964987,1.56331342114256,4.89066396018913,0.0795619603541289,0.602739178082192,20,26364,1833,0.00228310502283105,0.325525328479916,0.923365809786906,0.923365809786906,0.918991972975967,40,1.02564102564103
"59",14617,11,11,1.67201745629487,1.01417452267066,0.00372273909309394,7,4.09285714285714,5.37117049848385,0.555555555555556,0.777777777777778,0.545454545454545,0.8,4,2,0.7,0.464563492063492,2,11.759679138546,1.9238097479156,3.21596381309456,1.71651151336688,4.3675876448413,0.0331936456470055,0.175342465753425,9,898,125,0.0175438596491228,0.441066552980993,0.867577571636178,0.867577571636178,0.867577571636178,11,1
"60",14687,12,12,1.49148819540653,0.769800358919501,0.0438407658963726,4.97777777777778,5.95,6.08364854045839,0.2,0.4,0.25,0.636363636363636,6,2,0.545454545454545,0.620998950544405,4,10.6894300003815,1.0448493122726,2.20177746486465,1.01432910600908,2.24294893279137,0.106126308980213,0.654791780821918,8,1100,155,0.0161290322580645,0.435815439540728,0.905599001400806,0.905599001400806,0.905599001400806,12,1
"61",14701,58,38,1.40022700344448,0.811107105653813,0.0172319664344184,19.1641329258976,18.4698773448773,19.764674861182,0.0763888888888889,0.444444444444444,0.394736842105263,0.324324324324324,14,4,0.621621621621622,0.589625822769493,11,31.3667403043536,-5.2830109929669,3.82915026718116,1.45771264083924,3.72699289392791,0.0727658730125603,0.482192520547945,18,24616,1683,0.00225225225225225,0.341157094591498,0.860767888442406,0.922885727628035,0.885413799376042,58,1.52631578947368
"62",14702,57,49,1.34110787172012,0.80466472303207,0.0219744717895734,29.0737798844182,21.718228993229,25.3510079773812,0.0520094562647754,0.531914893617021,0.489795918367347,0.333333333333333,12,4,0.708333333333333,0.535530754820171,12,41.2707315534031,-7.65118831865799,4.04214759900878,1.07171144909244,2.98957552562686,0.082985920752198,0.58082402739726,23,47792,3029,0.00160771704180064,0.330663011568211,0.860767888442406,0.922885727628035,0.879881043860328,57,1.16326530612245
"63",14710,24,20,1.27455874717488,0.581377674149945,0.0049800223455,10.3472222222222,9.50119047619048,10.5220386416213,0.138888888888889,0.444444444444444,0.45,0.473684210526316,8,4,0.684210526315789,0.580555555555556,6,15.6856312430357,-0.46880389740875,2.13075855466825,1.79794246483922,6.46561353694356,0.0391781184931507,0.249315068493151,14,4604,421,0.00628930817610063,0.328817795268783,0.867393715898495,0.867393715898495,0.867393715898495,24,1.2
"64",14712,12,12,1.3952631505416,0.721687836487032,0.00993372176284766,6.11428571428571,5.59285714285714,5.49341669375174,0.3,0.4,0.25,0.727272727272727,4,2,0.636363636363636,0.552741702741703,4,14.9319272018549,0.632124841452024,1.41852680627189,0.423963517745641,1.44691551242581,0.0537670338660578,0.306848493150685,10,1140,147,0.0153846153846154,0.431794592701264,0.868232021258406,0.868232021258406,0.868232021258406,12,1
"65",14760,11,11,1.39791623395145,0.630432811389869,0.0323548193864425,3.95,5.78333333333333,5.41056111962423,0,0.333333333333333,0.272727272727273,0.6,6,2,0.5,0.674285714285714,4,11.1296466621316,0.942920433771136,1.6631320811539,2.27564610059441,6.48060660148855,0.0881692833691837,0.545205205479452,7,846,131,0.0196078431372549,0.44782732356698,0.923711799833524,0.923711799833524,0.912427879475681,11,1
"66",14772,10,10,1.1700427342623,0.284604989415154,0.0252439345152136,4,4.91666666666667,5.16006962696626,0.375,0.5,0.3,0.555555555555556,6,2,0.444444444444444,0.703703703703704,3,8.53032907202731,1.36630802720805,1.91301035405687,1.66905363137781,4.46918913355299,0.0844657536986301,0.427396712328767,9,742,87,0.0178571428571429,0.399616476581464,0.910443118760971,0.910443118760971,0.910443118760971,10,1
"67",14791,21,16,1.765625,1.234375,0.0460272586671593,12.6923076923077,4.60321067821068,7.94846781059908,0.714285714285714,0.857142857142857,0.375,0.866666666666667,4,2,0.866666666666667,0.322436267436267,2,15.3370157381187,2.15201591057029,4.182653182353,1.67793181050449,5.16629885112452,0.115999406035959,0.624656712328767,15,2886,239,0.0075187969924812,0.314261081318605,0.901848832819154,0.901848832819154,0.899174712880498,21,1.3125
"68",14848,83,20,1.18511602807489,0.491934955049954,0.0522176179306641,9.16388888888889,10.5095238095238,10.2360389734689,0.111111111111111,0.333333333333333,0.45,0.421052631578947,10,4,0.631578947368421,0.630409356725146,7,16.5391398540739,-0.714168440348185,2.34091020172073,1.98489499312561,6.99952159124606,0.0924318094520548,0.953427287671233,12,4228,457,0.00735294117647059,0.381575668375532,0.906661774368136,0.906661774368136,0.897432059133641,83,4.15
"69",14849,81,25,1.28,0.656,0.0465873940950814,11.4721399373573,12.9456349206349,12.8876616193272,0.0869565217391304,0.304347826086957,0.24,0.416666666666667,8,4,0.583333333333333,0.601917891388,9,20.0846429230727,-1.0662313613937,3.6188802249413,1.99747162802332,7.1926939348087,0.0876275278027397,0.980822273972603,15,7928,707,0.00478468899521531,0.349596046512903,0.906661774368136,0.906661774368136,0.895871744972336,81,3.24
"70",14855,23,11,1.42532635618579,0.76748342256158,0.0450190589194021,6.44444444444444,4.59285714285714,5.623174160957,0.444444444444444,0.555555555555556,0.272727272727273,0.8,4,2,0.7,0.496388888888889,3,9.42408924387394,1.49950716491166,0.886716215183573,1.06454707668179,3.0197954165149,0.100623030001132,0.698632383561644,10,936,117,0.0163934426229508,0.411723242349432,0.918039824758164,0.918039824758164,0.903788732403473,23,2.09090909090909
"71",14859,18,12,1.41931941175783,0.745744097703267,0.0092461598332063,7.20634920634921,5.09285714285714,6.26281018739746,0.4,0.6,0.5,0.727272727272727,4,2,0.727272727272727,0.508769513314968,3,9.87934121485221,1.05926061658447,2.20177746486465,0.894379532154263,2.78719678690169,0.0524353637747337,0.257534794520548,9,1138,151,0.0151515151515152,0.432069017430498,0.924777773057613,0.924777773057613,0.905654521146751,18,1.5
"72",14877,18,18,1.5582538326148,0.877336191472198,0.0272567700601798,7.89090909090909,8.80119047619048,8.27023425507785,0.125,0.375,0.166666666666667,0.529411764705882,6,2,0.588235294117647,0.600842237347428,6,21.6943479863416,0.549415258757894,1.70860975341724,1.78823217718193,4.70095972920093,0.088508509301539,0.682193150684932,10,3258,383,0.00862068965517241,0.391830982736305,0.92373989670285,0.92373989670285,0.92373989670285,18,1
"73",14914,15,14,1.24085576602197,0.439072040284697,0.111825261959391,5.27272727272727,7.61666666666667,6.55878318316295,0,0.333333333333333,0.642857142857143,0.461538461538462,8,4,0.538461538461538,0.707840236686391,5,14.013917355706,0.903456781092674,1.6187190967978,0.839104941876368,2.01743275067707,0.154668716662007,1.29315068493151,9,1622,201,0.0128205128205128,0.399460432969549,0.906661774368136,0.906661774368136,0.906661774368136,15,1.07142857142857
"74",14934,12,8,1.23743686707646,0.441941738241592,0.0326580232699729,3,4.08333333333333,4.17014279501523,0,0.333333333333333,0.375,0.714285714285714,4,2,0.571428571428571,0.671428571428571,3,6.30045658351592,1.21805930087522,-0.276824813364389,0.596900118704305,1.9961626745173,0.0753854965753425,0.553425479452055,7,368,63,0.03125,0.495810470722904,0.897113618295135,0.897113618295135,0.897113618295135,12,1.5
"75",14936,9,9,1.07407407407407,0.111111111111111,0.00901368113754509,1.47619047619048,5.33333333333333,3.60246962997267,0,0.142857142857143,0.333333333333333,0.5,8,4,0.375,0.870833333333333,4,14.5367925900857,0.732398586938037,0.490030400031917,1.7210994809941,4.37163698240417,0.0497206764755623,0.282189863013699,7,514,79,0.024390243902439,0.438684236270207,0.904850917739409,0.904850917739409,0.904850917739409,9,1
"76",14947,1285,227,0.917224682153794,0.585070637229755,0.0106094594725182,126.855848334374,107.859172594056,119.193061972687,0.0126984126984127,0.422222222222222,0.475770925110132,0.110619469026549,44,16,0.68141592920354,0.548893457834891,66,177.254794971358,-18.9834038972132,38.0849920747658,1.67341500693436,4.89669178898853,0.0485635565820763,1.06849446575342,44,2023642,58807,0.000177999288002848,0.288065515881055,0.91442395238457,0.91442395238457,0.906476601176398,1285,5.66079295154185
"77",14953,1076,144,1.15104166666667,0.800347222222222,0.0143916497896713,87.2225923114122,64.7292533904527,75.3731771579972,0.0264084507042254,0.464788732394366,0.479166666666667,0.174825174825175,22,4,0.713286713286713,0.508997281478548,39,113.757402484357,-13.2113679826322,21.7985282231772,1.66094195964524,5.50492860944261,0.0539042840945005,1.13698652054795,47,682902,25001,0.000336813742000674,0.235214303704071,0.91442395238457,0.91442395238457,0.903313863511018,1076,7.47222222222222
"78",14969,903,13,1.40808511349481,0.682707933815667,0.128642814916333,6.22222222222222,6.45,6.24554834841085,0.181818181818182,0.454545454545455,0.692307692307692,0.583333333333333,6,2,0.666666666666667,0.609659090909091,4,11.6738159776553,0.3437120025083,1.09035414096068,1.05667277032188,2.45062958622024,0.152419447191376,1.37534246575342,8,1300,185,0.0153846153846154,0.428741814097203,0.91442395238457,0.91442395238457,0.91442395238457,903,69.4615384615385
"79",14975,807,25,1.608,1.048,0.00882342112750521,13.5759040125307,11.5134670884671,13.167338589641,0.0869565217391304,0.391304347826087,0.36,0.583333333333333,6,2,0.666666666666667,0.525962570496239,8,19.1835483181281,-0.403461520195484,4.20220347546985,1.55341161393401,4.42625073680107,0.0462728808328767,0.372602739726027,17,8346,711,0.00440528634361234,0.332900517440463,0.943945883638974,0.943945883638974,0.943945883638974,807,32.28
"80",14990,575,164,1.37318636977665,1.05036377660447,0.00715474905898739,90.510368303488,77.0027337999692,86.4028293022964,0.0146198830409357,0.395061728395062,0.347560975609756,0.226993865030675,26,6,0.656441717791411,0.535138428172759,50,126.090118989552,-15.4126618387092,24.3731053751685,1.55320178432253,4.59631150437893,0.0458729574984924,0.358904520547945,44,967856,30731,0.000263019463440295,0.291120188817257,0.946790539277861,0.946790539277861,0.942505444917995,575,3.50609756097561
"81",14991,574,323,1.37122677313755,1.12523282438875,0.00890729849222711,193.761086014873,147.979312622627,169.744616972718,0.00956064024062735,0.426791277258567,0.445820433436532,0.173913043478261,34,10,0.695652173913043,0.51098719287912,93,252.70432031317,-29.5130616988263,47.0894742067554,1.9787975952843,6.67710320126914,0.0505328656067863,0.452054794520548,70,5476240,124331,0.0000900333123255605,0.228942221740959,0.946790539277861,0.946790539277861,0.94069875854423,574,1.77708978328173
"82",14993,538,460,1.42936769628314,1.20860731885408,0.0139713276052324,260.138212786845,219.028076162891,239.995987723129,0.00757770357051117,0.40174672489083,0.423913043478261,0.14161220043573,36,10,0.651416122004357,0.542539404495122,138,374.759107351742,-43.3687420498271,61.9919623236041,1.82967401398863,6.00026766314597,0.065547562253334,0.567124520547945,80,12985916,233169,0.0000506175339137477,0.232900401776013,0.946790539277861,0.946790539277861,0.940737275182719,538,1.1695652173913
"83",15020,276,274,1.307020353745,1.0159834328706,0.0131311044174257,149.651495593902,132.232100592494,140.323834237535,0.014093137254902,0.389705882352941,0.427007299270073,0.146520146520147,34,10,0.659340659340659,0.559692927868045,84,245.878776959363,-26.5938301167677,37.6592538110763,2.1040416724127,7.314950472561,0.0642168720320669,0.665754575342465,48,2968408,95801,0.000149097957357984,0.179787216229582,0.947552504805243,0.947552504805243,0.944592643813259,276,1.00729927007299
"84",15454,8,8,1.28163104090062,0.486135912065751,0.0231175385895344,2.66666666666667,4.08333333333333,3.8303894356526,0.333333333333333,0.333333333333333,0,0.714285714285714,4,2,0.428571428571429,0.683333333333333,3,8.81354515119569,1.17066792065568,0.763141944905827,1.78885438199983,4.2,0.079666044520548,0.427396438356164,7,374,57,0.0294117647058824,0.481281236636932,0.949252268018936,0.949252268018936,0.949252268018936,8,1
"85",15532,27,27,1.50396181233347,0.919483762042737,0.0135970957664244,11.1763131313131,14.8532106782107,13.0578904646305,0.08,0.2,0.333333333333333,0.461538461538462,10,4,0.538461538461538,0.632229714729715,11,29.2722930714722,-1.17498987281883,3.4736971359812,3.79911168328991,16.9332349938931,0.0587255955051957,0.558904164383562,14,8766,809,0.00480769230769231,0.353418418914388,0.949726518205965,0.949726518205965,0.947529045740312,27,1
"86",15566,20,20,1.20747670784989,0.536656314599949,0.0169151172046459,11.6608946608947,9.20952380952381,8.79496426429038,0.166666666666667,0.555555555555556,0.6,0.421052631578947,8,2,0.736842105263158,0.549119593856436,5,26.8282190968776,0.011925828746075,3.57304481183146,1.45274307425761,3.36695179173328,0.0717327575342466,0.471232602739726,14,4632,455,0.00657894736842105,0.396081684078913,0.947454018355781,0.947454018355781,0.944251004505348,20,1
"87",15606,56,15,1.25656793010285,0.5336110388108,0.00252717162864507,6.5989010989011,7.42619047619048,7.92920866727469,0.153846153846154,0.384615384615385,0.2,0.571428571428571,8,4,0.571428571428571,0.617630385487528,5,11.2956154086471,0.844959980542886,1.68372164220787,0.183043753761491,1.70663199562793,0.0275189089802131,0.153424520547946,12,2218,231,0.00961538461538462,0.385684875808946,0.89200881065528,0.89200881065528,0.89200881065528,56,3.73333333333333
"88",15608,29,29,1.4279331177063,0.8516372406051,0.0121309379924865,16.4250967276543,13.3532106782107,14.7183013314072,0.0864197530864198,0.481481481481481,0.517241379310345,0.464285714285714,8,2,0.714285714285714,0.537528849596519,8,27.0390683668448,-2.10230927736904,2.21798299925616,0.405695766018512,1.47947467651483,0.0591011394784422,0.520547123287671,16,11814,923,0.00359712230215827,0.322765701875408,0.89200881065528,0.89200881065528,0.89200881065528,29,1
"89",15637,25,22,1.34704088970136,0.746202507244637,0.0100757131317833,13.4138888888889,10.0956349206349,11.4372560780163,0.15,0.5,0.545454545454545,0.523809523809524,8,2,0.714285714285714,0.521792757507043,6,18.4874362638806,0.133119349716995,3.94186980664565,1.0516128316222,2.99702834125156,0.0559039734518284,0.312330410958904,13,5538,531,0.00613496932515337,0.384910713543199,0.893185088388016,0.893185088388016,0.893185088388016,25,1.13636363636364
"90",15663,22,19,1.82325135865552,1.26782379244258,0.0175044562573161,12.8,7.10321067821068,9.83565411773129,0.156862745098039,0.647058823529412,0.473684210526316,0.722222222222222,4,2,0.777777777777778,0.42339244814735,4,16.0946556545583,0.696495974877839,2.47411791704378,1.9474854744981,6.11454122064193,0.0695480954730012,0.517808219178082,14,4030,393,0.00694444444444444,0.360390883276051,0.94774707189423,0.94774707189423,0.944316982868772,22,1.15789473684211
"91",15669,15,15,1.32542096736876,0.671317113342619,0.0215755321777144,10.0384615384615,6.05119047619048,7.58685466885582,0.269230769230769,0.692307692307692,0.6,0.642857142857143,6,2,0.785714285714286,0.47682436611008,3,13.9854645171778,0.412478310191115,1.68372164220787,1.2779848632044,3.94610847055765,0.0793668480974125,0.528767123287671,13,2266,245,0.00961538461538462,0.405118621139512,0.948566972867147,0.948566972867147,0.94421832750801,15,1
"92",15685,68,68,1.51763100666117,1.07892686137486,0.0293134908522358,37.4001944042104,32.4420037264077,33.4931831220732,0.0378787878787879,0.393939393939394,0.441176470588235,0.343283582089552,12,4,0.626865671641791,0.547456933349931,21,68.3078074392028,-5.51287582746539,9.80490351589746,1.45990087957068,4.10275759993782,0.0946964981318434,0.802738931506849,28,106090,5049,0.000974658869395711,0.303893926306766,0.950252951189516,0.950252951189516,0.949327717869224,68,1
"93",15788,81,35,1.43917695948056,0.878960424917657,0.0165585632179529,17.5803796049189,17.4301337551338,18.174589669184,0.0808080808080808,0.393939393939394,0.514285714285714,0.411764705882353,10,4,0.617647058823529,0.59206660721241,11,29.1691950327035,-1.69222240209002,5.49091471141122,1.85084196635318,5.58828833146576,0.066455617422421,0.553426,16,19036,1389,0.00271739130434783,0.35128998170928,0.944992909238645,0.944992909238645,0.943134916798146,81,2.31428571428571
"94",15789,78,53,1.135168434142,0.559809090809751,0.0279991396150436,25.4945227421483,26.9968004218004,27.2082949339127,0.0490196078431373,0.411764705882353,0.679245283018868,0.269230769230769,16,6,0.615384615384615,0.642128286337845,16,45.8348423061742,-4.42720324223613,7.19058398825989,1.55812739351932,4.60292307274206,0.09173845729919,0.690412328767123,18,50356,3549,0.00172117039586919,0.323336245589971,0.944992909238645,0.944992909238645,0.940089318592078,78,1.47169811320755
"95",15794,27,26,1.56892908110547,0.935323106043647,0.0445035713072319,12.2952380952381,12.436544011544,12.6697848389253,0.0972222222222222,0.416666666666667,0.346153846153846,0.48,8,2,0.64,0.589362939958592,8,26.5084607123029,-0.62908968449841,4.64235295440712,1.46566796397606,3.68978308876758,0.115291637432115,0.569864109589041,14,8512,789,0.00462962962962963,0.349397408459371,0.947047112034345,0.947047112034345,0.947047112034345,27,1.03846153846154
"96",15820,19,19,1.20745123089769,0.482980492359077,0.0461622108644275,10.0117647058824,9.25952380952381,9.30380937225441,0.117647058823529,0.529411764705882,0.789473684210526,0.444444444444444,8,2,0.611111111111111,0.620548433048433,5,18.9299394071266,-0.266370317645855,1.02965958619739,1.20576584606366,3.38567449729472,0.108936461579327,0.978081643835616,12,3992,393,0.00704225352112676,0.373621533742366,0.944992909238645,0.944992909238645,0.931467442491947,19,1
"97",15917,12,12,1.15470053837925,0.384900179459751,0.00515798220075523,5.52857142857143,6.28333333333333,5.56120061423037,0.2,0.4,0.75,0.545454545454545,6,2,0.636363636363636,0.651515151515151,4,14.6140933404216,0.576475625598754,1.45799536773764,1.46058843393089,4.14988120757714,0.0388317637557078,0.199999432876712,9,1120,151,0.0158730158730159,0.431929535325828,0.940293531069912,0.940293531069912,0.940293531069912,12,1
"98",15929,26,26,1.24458316530001,0.565719620590916,0.020746720020321,12.343685300207,13.3845238095238,13.15043829589,0.0833333333333333,0.416666666666667,0.692307692307692,0.36,12,4,0.6,0.637399719887955,8,24.2770636009792,-0.946804778639117,3.49470376860468,2.18976644938303,6.77138770834891,0.0786253810488773,0.501370410958904,13,8414,809,0.00483091787439614,0.357612489941789,0.932952346457026,0.932952346457026,0.922707659944822,26,1
"99",15970,18,18,1.11303845186771,0.301175110505381,0.0102932733763573,7.03928571428571,9.53333333333333,9.37796346815182,0.125,0.375,0.5,0.411764705882353,10,4,0.529411764705882,0.712558356676004,6,14.9379922879084,-0.481762205779774,0.70499632361872,0.507466615447958,1.71450983130761,0.0564433795027905,0.31780898630137,12,3422,329,0.0075187969924812,0.368962990129615,0.934089993544501,0.934089993544501,0.927901181370021,18,1
"100",15992,10,10,1.29653384066904,0.537587202228625,0.0145904700914201,4.95,4.78333333333333,4.96365790336242,0.25,0.5,0.6,0.666666666666667,4,2,0.666666666666667,0.608465608465608,3,10.0434164510886,1.36630802720805,1.09620484876658,0.774972870171887,2.56061304773915,0.0652053890410959,0.378081917808219,8,686,107,0.0217391304347826,0.464511398163554,0.930820927741284,0.930820927741284,0.912784166054605,10,1
"101",16048,8,8,1.28163104090062,0.486135912065751,0.0125274758065732,4.2,3.58333333333333,3.95047906411595,0.333333333333333,0.666666666666667,0.75,0.714285714285714,4,2,0.714285714285714,0.603741496598639,2,8.18610664913008,1.77678092285966,-1.11124177942427,0.652851034120196,1.49194290385609,0.0577481934931507,0.279452054794521,7,366,59,0.0303030303030303,0.454213803677494,0.934111843542219,0.934111843542219,0.918090351616239,8,1
"102",16056,30,28,1.46461233291076,0.83017196750241,0.0108932914857895,15.7907075873828,12.7123015873016,14.4690832696699,0.102564102564103,0.538461538461538,0.642857142857143,0.407407407407407,10,4,0.703703703703704,0.559315783126699,7,24.2402217358866,-0.562722982388428,5.57593393232385,1.89233465971296,6.17732434432951,0.0575936058848197,0.369864931506849,14,9982,971,0.00454545454545455,0.3667729251104,0.92958330119969,0.92958330119969,0.92548608248948,30,1.07142857142857
"103",16106,103,94,1.26513691163446,0.83501230681164,0.0131176880662551,54.2425282083274,43.6104741448782,48.8555431747085,0.0253623188405797,0.456521739130435,0.478723404255319,0.225806451612903,20,6,0.688172043010753,0.538659767362989,26,78.5137825177558,-6.8460261707072,17.0705586684895,2.03298249400838,6.30431614889631,0.0634291320531822,0.504108493150685,31,227102,10965,0.00066577896138482,0.299746933637443,0.926763470355331,0.926763470355331,0.921733341308026,103,1.09574468085106
