"","Clade","numberTipsClade","numberTipsTrimmed","sackin","colless","Variance","I2","B1","B2","avgLadder","ILnumber","pitchforks","maxHeight","MaxWidth","DelW","Stairs1","Stairs2","Cherries","BS","descinm","getstattest","skewness","kurtosis","MeanPairwiseDist","MaxPairwiseDist","diameter","WienerIndex","betweenness","closeness","eigenvector","allTrimmedSizes_3.4","Labels"
"54",8363,49,35,1.95109896520183,1.48747148832219,0.00621837856129253,23.0930735930736,13.431072990477,18.4170459253207,0.151515151515152,0.575757575757576,0.428571428571429,0.617647058823529,8,2,0.735294117647059,0.429569092504972,8,27.2988655031698,-0.272168837096818,7.60099221050585,1.75329757413898,4.4966247596988,0.0417019216550182,0.304109315068493,24,21152,1357,0.00253164556962025,0.363454012177054,49,1.4
"55",8380,10,10,1.51789327688082,0.822192191643779,0.00106594454041255,6.2,3.95,3.95779065425663,0.3125,0.75,0.6,0.777777777777778,4,2,0.777777777777778,0.495811287477954,2,16.6467747589944,1.3594113017343,1.91301035405687,1.00065571536083,2.90944454558267,0.0160822104109589,0.0767124383561644,8,672,107,0.0222222222222222,0.461481639167573,10,1
"56",8422,10,10,1.23328828746567,0.474341649025257,0.0740701810781849,6.25,4.11666666666667,4.78200677574384,0.375,0.75,0.6,0.666666666666667,4,2,0.777777777777778,0.531481481481481,2,10.1142582538568,1.5801874140059,1.79295749770221,1.74176785859097,4.68565203091368,0.102109488767123,0.972600520547945,10,762,89,0.0175438596491228,0.404755228065512,10,1
"57",8434,222,31,1.59906655998032,1.01969461795846,0.00463121907040405,19.8724053724054,12.7968004218004,16.2924620378123,0.096551724137931,0.586206896551724,0.483870967741935,0.466666666666667,10,4,0.766666666666667,0.48503376558474,7,24.5325848430612,-0.997877902489277,5.78868878455171,1.45641112694351,4.13761803122432,0.0380824386127464,0.213698356164384,16,13480,1187,0.003690036900369,0.348175190135806,210,6.7741935483871
"58",8441,199,15,1.35984748600172,0.636890594709664,0.00324525642242679,7.76666666666667,6.67619047619048,7.90170811793027,0.192307692307692,0.538461538461538,0.2,0.571428571428571,6,2,0.642857142857143,0.564115646258503,4,11.6870082989215,1.25266998591798,3.7067160752078,1.75315165050293,5.26402562434279,0.0306117796042618,0.219178082191781,12,2190,219,0.00961538461538462,0.360994857195153,192,12.8
"59",8449,107,65,1.20218281217233,0.675512246839689,0.0180203618215529,31.7852060294601,32.2305305805306,28.7631731277879,0.0317460317460317,0.365079365079365,0.323076923076923,0.25,18,6,0.609375,0.5924049759814,21,85.9991561677195,-4.18291983016234,11.3844351157104,1.93755878612399,5.69247467177654,0.0708659332829699,0.717809424657534,25,89060,4757,0.00112994350282486,0.267435565555389,107,1.64615384615385
"60",8457,33,20,1.77767404211233,1.21865704773739,0.135751320710342,13.6333333333333,7.43654401154401,7.99332312959779,0.122222222222222,0.666666666666667,0.45,0.684210526315789,4,2,0.789473684210526,0.421986487613015,4,27.7359902578132,0.682868451802409,2.54507223592631,2.18829081978931,7.14972545670276,0.189732859178082,0.956164356164384,14,4610,457,0.00649350649350649,0.358385455886463,33,1.65
"61",8479,10,8,1.23743686707646,0.353553390593274,0.150910795137355,2.2,4.33333333333333,3.62878411921814,0,0.333333333333333,0.375,0.571428571428571,6,2,0.428571428571429,0.770408163265306,3,8.57296438612235,0.932566617446666,-0.673820281014858,0.77758351393039,1.83081964508013,0.197559781678082,1.05479397260274,6,352,59,0.032258064516129,0.461349970329639,10,1.25
"62",8480,9,9,1.11111111111111,0.148148148148148,0.172285120514918,1.14285714285714,5.33333333333333,3.91654123143446,0,0.142857142857143,0,0.5,6,2,0.25,0.88125,4,10.0580119183614,0.423340074465024,-0.817956784623451,1.02222841710627,2.23186771835331,0.207069189920514,1.19452164383562,7,524,71,0.0232558139534884,0.429933619389532,9,1
"63",8500,11,8,1.28163104090062,0.486135912065751,0.16474877227127,2.66666666666667,4.08333333333333,3.8157371626552,0.333333333333333,0.333333333333333,0,0.714285714285714,4,2,0.428571428571429,0.683333333333333,3,7.32152436644681,1.98113612063438,-0.241379310344828,1.6158442653622,3.94022622409318,0.178125436643836,0.945207671232877,7,374,57,0.0294117647058824,0.481281236636931,11,1.375
